id,subject_area,q,oa,ob,oc,od,oe
6ffee5c1-5437-5ca5-9fb3-0cef2ea56ec5,EDEBIYAT,"---- İkinci Yeni'nin imkânlarını kullanarak kendine yeni bir şiir dili oluşturmuştur. Onun şiiri, yer yer anlaşılmadık seviyesine ulaşan kapalı bir şiirdir. O, şiirinde dinî motiflere sıkça yer veren, kul olma bilinciyle korku ve ümit arasında Allah'a yalvaran bir şairdir. Yedi Güzel Adam adlı eseriyle tanınmıştır.
Bu parçada boş bırakılan yere aşağıdakilerden hangisi getirilmelidir?",Nuri Pakdil,Sezai Karakoç,Cahit Zarifoğlu,Erdem Bayazıt,Akif İnan
8c83ab3f-96ee-58ae-90a7-84e736d4dd8e,KIMYA,25 g $KNO_3$ kullanılarak hazırlanan 125 g $KNO_3$ çözeltisi kütlece % kaçtır?,10,20,25,40,50
ad35016e-d5bd-592f-977e-1ae2d2546812,MATEMATIK,"Beş basamaklı $14k2m$ sayısı 24 ile tam bölünebilmektedir. Buna göre, $k+m$ toplamının en küçük değeri kaçtır?",5,7,8,10,12
eacce09e-b472-5e93-af1b-7f3ef40e4352,KIMYA,"Bir X tuzunun belirli sıcaklıktaki çözünürlüğü $30 \text{ g X}/100 \text{ g su}$dur. Buna göre aynı sıcaklıktaki, I. Doygun çözelti kütlece %30'luktur. II. $200 \text{ gram}$ suda en fazla $60 \text{ gram}$ X çözünür. III. $45 \text{ gram}$ X katısını tamamen çözebilmek için $150 \text{ gram}$ su kullanılır. yargılarından hangileri doğrudur?",Yalnız II,Yalnız III,I ve III,II ve III,"I, II ve III"
9a6c380c-2866-556c-bc16-707e737f10b7,FIZIK,"Oda sıcaklığının $25 \text{ }^\circ\text{C}$ olduğu bir evde şişirilen çocuk balonunun hacmi V, içindeki havanın özkütlesi d dir.
Balon, hava sıcaklığının $-10 \text{ }^\circ\text{C}$ olduğu bir günde evden dışarı çıkartılırsa V ve d niceliklerinin değişimi hakkında ne söylenebilir?","Azalır, Azalır","Artar, Artar","Azalır, Artar","Artar, Değişmez","Değişmez, Azalır"
24eea1da-1ab4-5bbb-a591-bbf447fa1e3c,GEOMETRI,"Ferhat, elindeki bir çiviyi yere çakıp 10 birim uzunluğundaki zincirin bir ucunu çiviye geçiriyor. Zincirin diğer ucuna da kalemini ucu ile çakışacak biçimde bir kalem takıyor. Daha sonra zincirin gerdirerek yere bir çember çiziyor. Bu çember üzerinde birbirine 8 birim uzaklıktaki A ve B noktalarını işaretliyor. Buna göre, [AB] doğru parçasının orta noktasının çiviye uzaklığı kaç birimdir?",4,6,$2\sqrt{10}$,8,$2\sqrt{21}$
b931176d-0bc7-5390-a07f-e3f731b39f9a,TURKCE,"(I) Türkçüler, sosyal hayatı her açıdan kuşatan bir özelliğe sahiptir. (II) Hayatı bir bütün olarak türkülerden okumak mümkündür. (III) Bu yüzden de ""ortak değer üretme ve üretilen ortak değerleri yansıtma bağlamında toplumu oluşturan bireylerin birbirlerini tanıma, anlama ve böylece bütünleşmesini sağlama aracıdır. (IV) İnsanın en belirgin duygularından olan aşkın yansıtılma biçimi de türkülerde kendisine fazlasıyla yer bulan konulardandır. (V) Türküleri-mizde umutsuz aşklara da geniş bir şekilde yer verilmiştir. Bu parçada numaralanmış cümlelerin hangisinde tanımlama yapılmıştır?",I,II,III,IV,V
a0a9ff45-c40b-57e5-836f-330c8c68f05c,KIMYA,Aşağıdaki kozmetik ürünlerinden hangisini kullanan birisinin amacı vücudunun o bölgesini temizlemektir?,Parfüm,Saç boyası,Şampuan,Saç jölesi,Kalıcı dövme boyası
ec003cb0-f8b0-5200-980a-a08074e2601c,TURKCE,"Çocuklar; yaşlı insanlara saygı göstermeli, onlara hürmet etmelidir.
Bu cümledeki altı çizili isimlerin özellikleri aşağıdaki- lerden hangisinde sırasıyla verilmiştir?",Soyut isim - cins isim - somut isim,Özel isim - cins isim - soyut isim,Tekil isim - somut isim - soyut isim,Çoğul isim - cins isim - soyut isim,Topluluk isim - tekil isim - soyut isim
cb0ab7e9-8e83-5641-93b5-8a9d6e6494d8,FIZIK,"I. En büyük ışımayı sıfır kelvin sıcaklığa sahip cisimler yayınlar.
II. $1000 \text{ °C}$ deki demirden yayınlanan ışımanın şiddeti, $200 \text{ °C}$ sıcaklıktaki aynı demirden yayınlanandan daha fazladır.
III. Isıtılan demir sarı renkte iken ısıtılmaya devam ederse, rengi kırmızıya döner.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,I ve III
e30e1bda-cbe5-5159-807c-72500e00e8f5,KIMYA,"AgBr, suda çok az çözünen bir tuzdur. AgBr katısı üzerine saf su eklendiğinde aşağıdaki gibi AgBr katısı ile $Ag^+$ ve $Br^-$ iyonlarının dengede olduğu tepkime oluşuyor.
$AgBr_{(k)} \rightleftharpoons Ag^+_{(suda)} + Br^-_{(suda)}$
Buna göre,
I. 1 yönünde çözünme tepkimesi gerçekleşir.
II. 2 yönünde çökelme tepkimesi gerçekleşir.
III. Heterojen tepkimedir.
ifadelerinden hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
8a2d03c8-5efa-5168-9556-d3defca9cd8e,BIYOLOJI,"Bir bilim insanı ""Yağlar insan vücudunda düzenleyici olarak da görev yapar."" hipotezini kuruyor. Yağlara ait aşağıdaki özelliklerden hangisi bu hipotezi desteklemek için kullanılabilir?",Nötral yağların dehidrasyon reaksiyonuyla oluşması,Hücrede enerji kaynağı olarak yağların da kullanılabilmesi,Yağların sentezi sırasında enzimlerin görev yapması,Hücre zarının yapısında fosfolipit denilen yağ çeşidinin bulunması,Vücutta görev yapan bazı hormonların bir yağ çeşidi olan steroitten oluşması
50dcfc96-b57a-54d4-9d68-af53c581a6ac,MATEMATIK,"$p, q$ ve $r$ birer önerme olmak üzere,
$p \land (q \underline{\lor} r) \equiv 1$
olimitsolduğuna göre,
I. $p \lor (q \land r)$
II. $p' \land (q \lor r)$
III. $(q \lor r) \land p$
önermelerinden hangilerinin doğruluk değeri $1$'dir?",Yalnız I,I ve II,Yalnız II,I ve III,"I, II ve III"
b6a3adde-9a51-5894-9bb3-869e8e5ec1dd,FIZIK,"Basit harmonik hareket yapan bir cisme etki eden geri çağırıcı kuvvetin büyüklüğü arttıkça cisme ait;
I. Periyot
II. Hız
III. İvme
niceliklerinden hangilerinin büyüklüğü artar?",Yalnız II,Yalnız III,I ve II,I ve III,II ve III
5e04cb04-fe0c-5a2d-ae20-e482af2cb490,BIYOLOJI,"Kedilerde post renginde etkili olan siyah (S) ve sarı (s) genleri eş baskın özellik göstermektedir. Bu özellik yönüyle sadece dişi kedilerin alacalı (Ss) olması, I. erkek kedilerde, ilgili özelliğin sadece bir genle temsil edilmesi, II. erkek kedilerde, Y kromozomu üzerinde bulunan genin, X kromozomu üzerindeki geni baskılaması, III. post renginin oluşmasını sağlayan genlerin X kromozomu üzerinde taşınması faktörlerinden hangileriyle açıklanabilir? (Kedilerde XX dişi, XY ise erkek olmaktadır.)",I ve III,I ve II,Yalnız I,Yalnız II,II ve III
e91d51b1-cb84-536d-87b2-bf38b2f03757,KIMYA,İzobütil grubuna -OH grubu bağlandığında oluşan bileşiğin sistematik adı aşağıdakilerin hangisinde doğru verilmiştir?,2 - metil - 2 - propanol,2 - metil - 1 - propanol,2 - metil - 2 - bütanol,3 - metil - 1 - bütanol,1 - bütanol
f06a3e54-fe84-555e-9e7d-11add56e67d0,BIYOLOJI,"Sağlıklı bir insanda kalp, damarlar ve kanın görevlerinden hangisi yanlış bir bilgidir?",Üç yapı birlikte vücut ısısını dengelemeye yardım eder.,Üç yapı birlikte hormonları hedef yapı ve hücrelere ulaştırır.,Üç yapı birlikte azotlu metabolik atıkları böbreklere ulaştırır.,Üç yapı birlikte sindirim enzimlerini sindirim organlarına ulaştırır.,Üç yapı birlikte oksijeni ihtiyaç duyulan organlara taşır.
fb89e5ad-2581-5665-b93f-8b54da0e3c31,FIZIK,Özellikleri tamamen farklı iki ortamda yayılan ses dalgalarına ait; I. Dalga boyu II. Yayılma hızı III. Frekans niceliklerinden hangilerinin büyüklüğü kesinlikle farklıdır?,Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III
bd853fc5-496a-50cb-ae5c-9819bd219007,KIMYA,"Aşağıda bazı tepkimeler ve bu tepkimeler için standart entalpi değişimleri verilmiştir.
$C(k) + O_2(g) \rightarrow CO_2(g) \quad \Delta H^\circ = -393,5 \text{ kJ/mol}$
$H_2(g) + \frac{1}{2}O_2(g) \rightarrow H_2O(s) \quad \Delta H^\circ = -285,8 \text{ kJ/mol}$
$C(k) + 2H_2(g) \rightarrow CH_4(g) \quad \Delta H^\circ = -74,8 \text{ kJ/mol}$
Buna göre,
$CH_4(g) + 2O_2(g) \rightarrow CO_2(g) + 2H_2O(s)$
tepkimesinin standart entalpi değişimi kaç kJ/mol'dür?","-998,0","-890,3","-604,5","+604,5","+890,3"
d2792057-ec8f-56a1-83a0-69d59424cc13,TARIH,"Son Osmanlı Mebusan Meclisi'nde alınan Misak-ı Milli Kararları, Erzurum ve Sivas Kongreleri'nde vatanın ve milletin geleceğiyle ilgili alınan kararlarla büyük benzerlik göstermektedir. Bu durumun ortaya çıkmasında, aşağıdakilerden hangisinin etkili olduğu savunulamaz?",Mebusan Meclisi'nin İtilaf güçlerinin denetiminde olan İstanbul'da toplanmasının,Mustafa Kemal'in İstanbul'a giden vekillerle Ankara'da bir görüşme yapmasının,Halk temsilcilerinin kongrelerde alınan kararların etkisi altında kalmasının,Mebusların seçilmesinde Müdafaa-i Hukuk cemiyetlerinin etkili olmasının,Milletvekillerinin toplumda oluşan duyarlılığa kayıtsız kalmamasının
256ae9dc-3881-5a0e-a892-84969ce09dab,MATEMATIK,$f(x) = ax^2 - 2x + 1$ parabolü ile $g(x) = 2x - 1$ doğrusu birbirine teğet olduğuna göre $a$ değeri kaçtır?,-2,-1,1,2,3
4374addd-1f75-590e-bf94-7a3ff6ecaa61,KIMYA,"Kütlece % $20$’lik $200$ g $KNO_3$ ve % $30$’luk $300$ g $KNO_3$ çözeltileri karıştırılıyor.
Oluşan karışımın kütlece yüzdesi aşağıdakilerden hangisidir?",$10$,$16$,$26$,$32$,$42$
f781b1b7-0cee-5a5a-af16-28a8c37e251a,MATEMATIK,"$A = \{1, 2, 3, 4\}$
$B = \{a, b, c\}$
$C = \{c, d, e\}$
kümeleri veriliyor.
Buna göre, $(A \times B) \cap (A \times C)$ kümesinin eleman sayısı kaçtır?",16,12,8,6,4
b17540a0-dcc5-509f-b315-f6c42ad88118,MATEMATIK,$y=x^2-4x-5$ parabolü ile $y=2x-1$ doğrusunun kesim noktasının apsisleri toplamı kaçtır?,5,7,8,9,6
5f8dd606-84b3-5f2b-b0b4-d388e4a81136,SOSYAL,Buna göre bir eserin sanatsal değer taşıması aşağıdakilerden hangisine bağlıdır?,Toplumsal sorunları dile getirmesine,Sanatçının doğayı taklit etmesine,Biçim ve öz arasında denge kurulmasına,Kalıcı olmasına,Sanatçının kendinden eklemeler yapmasına
c3d52010-9e87-5155-bd4c-079311ae465e,BIYOLOJI,"Tek çenekli bitkilerde (tek yıllık otsu bitki); I. periderm, II. kambiyum, III. ksilem yapılarından hangileri bulunur?",Yalnız I,Yalnız II,Yalnız III,I ve III,"I, II ve III"
c8ed14f8-17f5-5577-aa6c-63a9b0cefb0a,FIZIK,Bir parçacığa eşlik eden de Broglie dalgasının dalga boyu aşağıdakilerden hangisine bağlıdır?,Parçacığın yalnız momentumuna,Parçacığın yalnız enerjisine,Işık hızına,Parçacığın yalnız kütlesine,Parçacığın yalnız hızına
a2631e24-e70e-5347-bca5-ef7a1efa502e,MATEMATIK,$\frac{\pi}{10}$ radyanlık açı ile $16^\circ 18'$ lik açının farkı aşağıdakilerden hangisine eşittir?,$42'$,$1^\circ 42''$,$1^\circ 42'$,$42''$,$1'42''$
79c9defd-6f3b-540f-9822-b8c7d804167a,FIZIK,"Pozitron Emisyon Tomografisi (PET) ile ilgili;
I. PET taramalarında radyoaktif glikoz, metabolizması yüksek olan hücreler tarafından alınır.
II. Pozitronlar, vücutta elektronlarla etkileşerek gama fotonu yayar.
III. PET cihazında ultrasonik ses dalgaları da kullanılır.
İfadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III"
34f8ac65-d58d-5024-82f0-811e15a86960,TURKCE,"Harezm'in başkenti Köhne Ürgenç şehrinin en parlak dönemlerinde ( ) Cengiz Han istilasından önce ( ) burada yaşayan halkın çoğunluğu müziği kendileri için bir uğraş ve meslek olarak görmekteydiler. Bunun arkasındaki neden ( ) ailelerinin geçimini sağlamak düşüncesiydi. Hatta bazı kaynakların abartılı ifadelerine göre sadece Köhne Ürgenç şehrinde dubara eşik yapıp satarak geçimini sağlayan kişilerin sayısı $1000$ ile $3000$ olduğu için bu rakamın fazla görünmesi muhtemeldir.
Yukarıda yay ayraçlarla belirtilen yerlere sırasıyla hangi noktalama işaretleri getirilmelidir?","(,) (,) (,) (–)","(;) (,) (,) (–)","(,) (;) (,) (–)","(;) (;) (,) (–)","(,) (,) (;) (–)"
ea9175c3-113d-5183-be31-30dd22e3e674,BIYOLOJI,"İnsan vücudunun bağışıklık hücresi olan akyuvarlar I. dalak, II. bademcik, III. lenf düğümleri yapılarının hangilerinde üretilebilir?",II ve III,"I, II ve III",Yalnız I,Yalnız II,I ve III
8cfc6b32-8fd9-5c1a-ac2c-6162459c1439,TURKCE,"Eski zamanlarda Akra adıyla anılan Yediburun, güneye doğru Yediburunbaşı, Sancak, İnankilik, Yassı, Kılıç ve Zeytin burunlarından oluşuyor. Fethiye-Kaş kara yolu iç kesimlerden geçtiği için Ölüdeniz ile Patara arasında kalan Yediburunlar sahil şeridinin ev sahipliği yaptığı saklı hazineleri, çoğu kimse fark etmez. Akdeniz'in derin mavisiyle buluşan yemyeşil ormanlar, biri diğerini unutturan bakir koylar, dantel gibi kıvrımlarla denizin içine uzanan burunlar... Sahillerine karadan sadece yürüyerek denizden ise tekneyle ulaşılabiliyor. Bölgede eski yapılar da göz dolduruyor.

Bu parçayla ilgili olarak aşağıdakilerden hangisi söylenemez?",Öyküleyici anlatım ağır basmaktadır.,İnsandan doğaya aktarma söz konusudur.,Betimleyici ögelere yer verilmiştir.,Benzetmelerden yararlanılmıştır.,Gözlem tekniğinden yararlanılmıştır.
d4132e07-d2f8-5837-9e37-3818dce8ed37,BIYOLOJI,DNA ve RNA nükleik asitleriyle ilgili aşağıdakilerden hangisi yanlıştır?,DNA deoksiriboz içeren bir moleküldür.,DNA çift zincirli bir moleküldür.,RNA'da ayrı edici baz urasildir.,RNA kendini eşleyen bir moleküldür.,RNA yapısında riboz şekeri içerir.
13508a85-868a-5c13-9d9a-eace3cb5b162,MATEMATIK,"$K = \{2, 3, 5, 7, 11, 13\}$
kümesinin iki elemanlı alt kümelerinin kaç tanesinin elemanlarının toplamı bir tek sayıya eşittir?",5,10,15,21,28
929811a9-4673-55f3-9873-517e9f902ed1,MATEMATIK,"Dik koordinat düzleminde A(5, 0), B(2, 1) ve C(4, 2) köşelerine sahip olan ABCD paralelkenarının alanı kaç birimkaredir?",4,5,6,7,8
edcead08-e9a0-5f31-a082-15438c24e481,FIZIK,"Güneş pilleri teknolojisi ile ilgili;
I. Yarı iletkenlerden yararlanılır.
II. Fotoelektrik olay sonucu koparılan elektronlardan elektrik enerjisi elde edilir.
III. Süper iletkenlik kullanılır.
yargılarından hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
43a10f93-7ccd-5958-8ad4-6cb9415ba4db,KIMYA,I. Çözeltinin sıcaklığı II. Çözeltinin karıştırılması III. Katının toz haline getirilmesi Yukarıdakilerden hangileri tuzların hem çözünürlüğünü hem de çözünme hızını etkiler?,Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III
c8580aff-a90e-5ec6-8704-c790abd767e2,MATEMATIK,"$3x + 5y = 12$ olduğuna göre, $15y + 7 + 9x$ ifadesinin sonucu kaçtır?",36,43,51,58,67
795e71d1-0dd2-5efa-90b4-25e18ee7bde9,TARIH,Tarihte ilk kez madeni parayı kullanan uygarlık aşağıdakilerden hangisidir?,Urartular,Frigler,Lidyalılar,Hititler,İyonyalılar
54896e1c-7214-5046-be44-31b3cab4477d,BIYOLOJI,"Aşağıdaki biyolojik olaylardan
I. solunum yapma,
II. hareket etme,
III. eşeyli üreme
hangileri tüm canlılarda ortak değildir?",Yalnız I,Yalnız II,Yalnız III,I ve II,"I, II ve III"
7229ce75-d131-51e2-9ef5-11a72410ad83,BIYOLOJI,"Canlılarda gerçekleşen
I. Enerji kaynağı olarak güneş enerjisini kullanan bir bakteri, hidrojen kaynağı olarak hidrojen sülfürü kullanmaktadır.
II. Nitritli nitrata dönüşüm bir bakteri elde ettiği enerji ile ortamdaki karbondioksiti ve suyu kullanarak organik madde sentezlemektedir.
III. Klorofil pigmentlerine sahip ve suda yaşayan bir bakteri, karbondioksit ve suyu kullanarak organik madde sentezlemektedir.
olaylarından hangileri kemosentetik bakteriler tarafından gerçekleştirilir?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III
fe3e36d1-e782-5d25-b639-34a683750277,BIYOLOJI,"Fotosentez yapan canlıları inceleyen bir öğrenci, bu canlıların fotosentez sırasında atmosfere verdikleri ürünlerin oksijen ve kükürt gazı ($S_2$) olduğunu gözlemliyor. Bu ürünler arasındaki farklılığa canlıların I. fotosentez hızının farklı olması, II. farklı dalga boyundaki ışınları kullanması, III. fotosentezde kullandıkları hidrojen kaynağındaki farklılık durumlarından hangileri neden olarak gösterilebilir?",Yalnız I,Yalnız II,Yalnız III,I ve II,"I, II ve III"
c89d36c9-0ca5-53f4-ade4-624c5e1e5530,KIMYA,Kütlece % 30 luk 40 gram NaOH çözeltisi ile kütlece %50 lik 60 gram NaOH çözeltisi karıştırıldığında oluşan çözelti kütlece % kaçlıktır?,32,38,42,210,46
bd75c5e2-f422-514e-a3ef-08ea028f73a5,BIYOLOJI,"DNA, RNA ve ATP moleküllerinde aşağıdakilerden hangisi ortak olarak bulunmaz?",Azotlu organik baz,Pentoz şekeri,Fosfat grubu,Hidrojen bağı,Ester bağı
ecde1421-99f2-5e54-b47b-218db5bb9ebb,TARIH,Mısır Uygarlığı'nda görülen tanrı kral anlayışının aşağıdakilerden hangisine yönelik olduğu savunulabilir?,Çok tanrılı inancı yaygınlaştırma,Halk üzerinde otorite kurma,Toplumsal uzlaşmayı sağlama,Daha çok dinî işlerle uğraşma,Mısır ekonomisinin güçlendirme
281a17a2-ca44-5fc1-9247-5485f71e5f6b,KIMYA,"Derişimi $12 	ext{ M}$ olan $	ext{HCl}$ stok çözeltisinden $	ext{X mL}$ alınarak hacmi $200 	ext{ mL}$ olacak şekilde üzerine saf su ekleniyor.
Son durumdaki çözeltinin derişimi $0,3 	ext{ M}$ olduğuna göre $	ext{X}$ değeri aşağıdakilerin hangisinde doğru verilmiştir?",2,4,5,8,10
b223693e-ec17-5c03-99d0-3bf6e5b51671,MATEMATIK,"$a$ ve $b$ pozitif gerçek sayılar olmak üzere, dik koordinat düzleminde orijinden geçen $p(x)=(x-a)^2-b$ parabolü kullanılarak $p(x+a)-b$, $p(x+a)+b$, $p(x-a)-b$ biçiminde tanımlanan üç parabolün tepe noktaları, alanı 16 birimkare olan bir üçgenin köşe noktalarıdır. Buna göre, $a+b$ toplamı kaçtır?",6,9,12,15,18
9779f607-2499-54b3-b07e-45a2ec147c58,MATEMATIK,"$Z$ tam sayılar kümesi olmak üzere, $p(x): ""|x - 2| < 5, x \in Z""$ açık önermesi veriliyor. Buna göre, $p(x)$ önermesinin I. $x = 7$ için doğruluk değeri $1$'dir. II. Doğruluk kümesi $9$ elemanlıdır. III. $x = -2$ için doğruluk değeri $1$'dir. ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III"
cf0a2821-9418-5493-86dd-cd666e601d37,GEOMETRI,"Dik koordinat düzleminde $3x + 4y = 12$ doğrusunun x eksenini kestiği nokta A, $5x - 2y = 20$ doğrusunun y eksenini kestiği nokta B dir. Buna göre, A ve B noktalarından geçen doğrunun eğimi kaçtır?",$2$,$\frac{5}{2}$,$3$,$\frac{7}{2}$,$4$
b51e64f1-8f2b-56f8-9dcb-4f1e4ab15335,COGRAFYA,"Akarsu yatağında eğimin azaldığı ya da yatağın genişlediği alanlarda kum, çakıl veya mil yığılmaları ile oluşur.
Tanımlanan yer şekli aşağıdakilerden hangisi olabilir?",Vadi,Dev kazanı,Lapya,Peribacası,Irmak adası
d3f06bee-cc34-595a-9168-160db899f2c8,COGRAFYA,Aşağıdakilerden hangisi Dünya'nın şeklinin sonuçları arasında yer almaz?,Aydınlanma çizgisinin daire şeklinde olması,Güneş ışınlarının geliş açısının Ekvator'dan kutuplara doğru değişmesi,Ekvator'dan kutuplara doğru bitki örtüsünün kuşaklar oluşturması,Termik basınç alanlarının oluşması,Meltem rüzgarlarının oluşması
beb56525-838d-569d-abc2-0d7de0c023c7,KIMYA,Aşağıda yaygın adları verilen bileşiklerden hangisinin adı yanlış verilmiştir?,Tuz ruhu: Hidrojen klorür,Amonyak: Trihidrojen mononitrür,Zaç yağı: Sülfürik asit,Kezzap: Nitrik asit,Su: Hidrojen dioksit
bd72c786-0f9f-5ab9-a068-bbe3c93344bd,MATEMATIK,$f(x) = 2 \cdot (x - 3)^2 + 1$ ve $g(x) = (x - 8)^2 - 11$ parabollerinin tepe noktaları arasındaki uzaklık kaç birimdir?,5,9,10,12,13
10b76bed-12fc-5557-bd3a-d16d1515f0ae,BIYOLOJI,Aşağıdaki üreme olaylarından hangisi sırasında crossing over gerçekleşmez?,Erkek arıda spermlerin meydana gelmesi,Çiçekli bitkilerde polenlerin oluşması,Diploid mantarda sporların oluşması,Kraliçe arıda yumurtaların oluşması,İnsanda gametlerin oluşması
2513554b-0aad-5e61-a16e-89aa5ebea45a,MATEMATIK,"$x^2-(k-4)x-7=0$ denkleminin kökleri $x_1$ ve $x_2$ dir. $x_1^2 \cdot x_2 + x_1 \cdot x_2^2 = 70$ olduğuna göre, $k$ kaçtır?",11,12,13,14,15
