id	strata	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	match_tier	quality_review_status	verdict	error_type	notes
46c17388-bedf-5fe9-9e79-388ec6dec82a	v3.5_residual	SOSYAL	krallar karması tyt sosyal bilimler branş denemesi-12	4	"Materyalizm düşüncesi İlk Çağ'dan bu yana farklı düşünürlerce ortaya konmuş ve maddenin varlığa temel oluşu farklı biçimlerde savunulmuştur. Materyalist düşünceyi temel alan Marx ve Engels, geistten (mutlak din) başladığı için Hegel'in diyalektiğini baş aşağı duruyor olarak nitelendirmiştir. Onlara göre Hegel, diyalektik yöntemi tez-antitez-sentez süreçleriyle belirlemede doğru bir düşünce ortaya koymuş; ancak tez aşamasını geist ile başlatmakla hata yapmıştır. Tez aşaması madde, yani doğa ile başlamalıdır.
Buna göre Marx ve Engels'in Hegel'i aşağıdakilerin hangisinden dolayı eleştirdiği söylenebilir?"	Varlığın varlığını yadsıması	Varlığın durağanlığını savunması	Varlığın dinamik bir yapıda olduğunu düşünmesi	Varlığın başlatıcısı olarak maddeyi görmemesi	Varlıkta çelişkisel bir süreci savunması	D	/static/crops/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-12/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-12_p0004_q03.png		legacy_v3_unaudited	pass		[TEXT_ONLY] Marx/Engels Hegel'in idealizmi (geist) elestirisi: madde temel gormez. D plausible
678b8bd5-9f8b-5f22-9bcd-943f183a608b	v3.5_residual	GEOMETRI	Orijinal-2024-Geometri	43	Analitik geometride verilen dikdörtgenin bir köşesinin koordinatları (3, 4) ve diğer köşesi (7, 8) olduğuna göre, dikdörtgenin alanı kaç birimkaredir?	20	24	32	36	40	A			legacy_v3_unaudited	fail	wrong_answer	[TEXT_ONLY] Dikdortgen kose (3,4)-(7,8) karsi: 4x4=16 (kare). c=A (20) yanlis
17404753-e383-59e1-88e7-ecf28b19e715	v3.5_residual	FIZIK	Neofizik Ayt Fizik Deneme	64	Bu sorunun her yerinde eşitliğin doğru olduğunu gösteren ifade aşağıdakilerden hangisi olabilir?	x + y = 0	x - y = 0	xy = 0	x/y = 0	x + y = 1	B			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] 'Her yerinde esitlik' belirsiz, secenekler degil ifadeler
967db969-4cc3-5cdd-8990-45539eaf1eb7	v3.5_residual	MATEMATIK	Aromat-2023-Ayt-Matematik Soru Bankası	330	Birinci koordinat düzleminde, y = x + 1 grafikleri	1. köşegen	2. köşegen	3. köşegen	4. köşegen	5. köşegen	B			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] 'y=x+1 grafikleri kosegen' ifadesi sacma
901df354-d2a1-5b45-ba16-f94b90318b97	v3.5_residual	GEOMETRI	ACİL-TYT-AYT-Geometri Soru Bankası	267	Bir dikdörtgenin bir köşesinden bir köşeye doğru bir doğru çizildiğinde, dikdörtgenin alanı 120 cm² ve bu doğru dikdörtgenin bir köşesinden bir köşeye doğru çizildiğinde dikdörtgenin alanı 150 cm² olduguna göre, dikdörtgenin köşegen uzunluğu kaç cm'dir?	10 cm	12 cm	14 cm	16 cm	18 cm	A			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Dikdortgen 2 farkli alan (120, 150) celisik. Soru sacma
c16436e6-bf1a-5816-bb71-360b94b9a6c8	v3.5_residual	MATEMATIK	CAP-2022-2023-TYT-Matematik Soru Bankası	111	"a, b ve c gerçel sayılar olmak üzere, aşağıdaki eşitlikler veriliyor:
a + b = 3
c + a = 5
c + b = 4
a, b ve c'nin toplamı kaçtır?"	10	9	8	7	6	D			legacy_v3_unaudited	fail	wrong_answer	[TEXT_ONLY] (a+b)+(c+a)+(c+b)=12=2(a+b+c) -> a+b+c=6. Dogru E, c=D (7) yanlis
444b0af2-8ee8-56c5-a649-812d63a7e6c7	v3.5_residual	GEOMETRI	2020-2021-Apotemi-Tyt Ayt-Geometri Maestro Soru Bankası	31	ABC üçgeninde, m∠A = 90°, m∠B = 30° ise, m∠C kaç derecedir?	70°	75°	60°	65°	55°	C			legacy_v3_unaudited	pass		[TEXT_ONLY] 90+30+C=180 -> C=60. c=C dogru
439e3843-a51a-53d2-9f17-7ff983dcca74	v3.5_residual	FIZIK	345 2025 Ayt Fizik Soru Bankası	94	Bir kutu içinde 4 adet kırmızı ve 3 adet beyaz top bulunmaktadır. Kutudan rastgele bir top çıkartıldığında, bu topun beyaz olma olasılığı kaçtır?	0.4	0.5	0.6	0.7	0.8	E			legacy_v3_unaudited	fail	wrong_topic	[VISION] VISION: text-only, image yok. Kirmizi/beyaz top olasiligi (matematik). subject=FIZIK wrong_topic. P(beyaz)=3/7~0.43, c=E (0.8) yanlis bonus
c5dfbb04-12bd-5077-baae-e8c12d6602af	v3.5_residual	FIZIK	345 2025 Ayt Fizik Soru Bankası	132	Bir topu çözen kareköklerin grafiğini çiz.	Şekil 1	Şekil 2	Şekil 3	Şekil 4	Şekil 5	D			legacy_v3_unaudited	fail	missing_diagram	[TEXT_ONLY] Karekok grafik referans, Sekil 1-5 secenek; img=N
0c17c16f-33fd-58ab-8216-fb1630aa6d2d	v3.5_residual	BIYOLOJI	345 2024 Ayt Biyoloji Soru Bankası	234	Yüksek metabolizma için en iyi taşı:	A) Glukoz	B) Lipit	C) Protein	D) Kolesterol	E) Amino asit	A			legacy_v3_unaudited	fail	ocr	[TEXT_ONLY] 'taşı' OCR (tasiyici?). Glukoz hizli enerji dogru ama soru anlamsiz
cb57bbc2-7e97-5f19-889f-2236380d3cbf	v3.5_residual	FEN	Aramot Tyt 2023 Fen Bilimleri Model Sorular	23	Bir dairesel çemberin çevresi 100 cm'dir. Bu çemberin içine çarpan bir kare dikdörtgenin çevresi 60 cm'dir. Bu dikdörtgenin bir kenarının uzak bir kenarından 2 cm daha uzun olduğuna göre, dikdörtgenin bir kenarının uzunluğu kaç cm'dir?	10 cm	12 cm	14 cm	16 cm	18 cm	C			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] Cember+kare+dikdortgen karisik cumle, hesaplanamaz
22d8e50a-c00f-50a3-bafa-115728b4d205	v3.5_residual	TURKCE	Edebiyat Sokagi Paragraf ileri Duzey	160	"Sosyal medya mecraları, ucu bucağı olmayan yepyeni dünyalar vadettiği için internet kullanıcıları bu dijital iletişim platformlarına büyük ilgi gösteriyorlar. Sosyal medya mecralarında o kadar geniş bir yelpazede öylesine çok içerik bulunuyor ki herkes ilgi alanlarına odaklanıp istedikleri şeyi takip etme olanağına sahip. Peki, bu platformlarda bu kadar çok içerik varken aradığınız şeylere nasıl ulaşacaksınız? Sosyal medya paylaşımının arasında kaybolmamanız ve ilgi alanınızdaki konuları araştırmanızın en iyi yolunu gösteren ve aradıklarınızı bulmanızı sağlayan bir araç var: Hashtag, belirli bir konu veya sosyal medya paylaşımının kümellemeye yarayan ve benzer özellikler aynı havuzda toplayan bir araç ve semboldür. Hashtag sayesinde aynı konuyu konuşan kişilerin birbirini bulması kolaylaşır ve bilgi aktarımı hızlanır.

Bu parçada sosyal medya ile ilgili aşağıdakilerden hangisi söylenemez?"	Keşfedilmeyi bekleyen sonsuz bir alem barındırdığı	Barındırdığı bilgi açısından çok güçlü bir yapıya olduğu	Bilgi kirliliğinin bazen insanın ona ulaşmasını engellediği	Bol sembolle bilgiye ulaşmanın daha kolay ve doğru olduğu	Bilgi transferinin ve kullanıcıların aktivitelerinin hızlandığı	D	/static/crops/Edebiyat_Sokagi_Paragraf_ileri_Duzey/Edebiyat_Sokagi_Paragraf_ileri_Duzey_p0160_q02.png	ai_crop_solve	legacy_v3_unaudited	fail	wrong_answer	[TEXT_ONLY] Sosyal medya genis icerik. A (sonsuz alem) gucla. D (bol sembolle) cevirme hatasi
2efa496f-e6d7-5cfd-ad4d-81c15b3d3141	v3.5_residual	EDEBIYAT	Bilgi Sarmal Ayt Edebiyat Soru Bankası	76	"Tarihçeden alınan ve desteklenen sistemlerin logoları:

- 1990-1999: Microsoft Windows
- 2000-2009: Microsoft Windows
- 2010-2019: Microsoft Windows
- 2020-2023: Microsoft Windows

Hangi dönemlerde Microsoft Windows logoları kullanılmıştır?"	1990-1999 ve 2000-2009	2000-2009 ve 2010-2019	2010-2019 ve 2020-2023	1990-1999 ve 2010-2019	1990-1999 ve 2020-2023	A			legacy_v3_unaudited	fail	wrong_topic	[VISION] VISION: text-only, image yok. Microsoft Windows logo tarihi (Bilgisayar Bilimleri). subject=EDEBIYAT wrong_topic. v3.5 hardcoded approved
cd519a61-3eb6-577b-9084-8223408dbc25	v3.5_residual	GEOMETRI	345 2025 Tyt Ayt Geometri Soru Bankası 1	327	"ABCD paralelkenar
[AC] köşegen
[EF] ⊥ [FG]
|AF| = |FC|
|AE| = |ED|
|FG| = 7 cm
|EF| = 10 cm
olduğuna göre, boyalı alan kaç cm² dir?"	120	150	135	125	140	E	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0327_q01.png	tier1_page_inline	legacy_v3_unaudited	pass		[VISION] VISION: Paralelkenar ABCD, AC kosegen, E AD ortasi, F AC ortasi, EF perp FG, EF=10 FG=7. Boyali alan 4 simetrik ucgen = 4*(1/2*10*7) = 140. c=E plausible
59cda6af-b8a8-5bfb-94cb-054d883ab6dd	v3.5_residual	MATEMATIK	C1CELL-2025-Matematik Soru Bankası	406	a ve b iki farklı sayı için a + b = 14 ve a - b = 2 ise a ve b'nin toplamı kaçtır?	16	18	12	14	10	D			legacy_v3_unaudited	pass		[TEXT_ONLY] a+b=14 verilen, a+b 'toplami' = 14. Trivial ama dogru. c=D
7b56b362-2bb8-5813-b8c5-0f3c32b33a24	v3.5_residual	TURKCE	Mikro Orijinal Tyt Paragraf Soru Bankası 2024	173	1. (1) Gündüzdeki suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	A) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	B) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	C) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	D) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	E) Gündüzde suyu metin parçasına göre, hangi cümlede suyun etkisi en fazla?	D			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] 5 secenek HEPSI ayni metin (duplicate). Soru sacma
ee361dcf-999c-542c-8b3e-09eff07d072b	v3.5_residual	TURKCE	345 2025 Paragraf Sifir Risk Soru Bankası	120	Bu sorularla ilgili, zamanın yarasını	A) 1000	B) 100	C) 10	D) 1	E) 0.1	A			legacy_v3_unaudited	fail	garbage_text	[TEXT_ONLY] 'zamanin yarasini' anlamsiz, sayilar baglamsiz
101bab86-85b6-5e19-9b62-da138e849f0b	v3.5_residual	GEOMETRI	Esen Tyt Ayt Geometri Soru Bankası	283	6. Aşağıdaki dik üçgenlerde dik açıları A ve C noktalarında kuvvetle birbirine dikdörtgen oluşturuyor. Bu dikdörtgenin bir kenarı 10 cm uzunluğunda ve diğer kenarı 12 cm uzunluğunda ise dikdörtgenin alan kaç cm² dir?	120	130	140	150	160	A			legacy_v3_unaudited	pass		[TEXT_ONLY] Dikdortgen alan=10x12=120. c=A dogru. Cumle bozuk ama hesap dogru
