id	v1_sim	v2_sim	delta	v2_class	correct_answer	qtext_preview	ocr_preview	image_url
dc4c2ba7-6d7e-5138-a041-d51af1c8b5a5	0.529	0.750	+0.221	v2_moderate	A	ABCD paralelkenar, $[DE]$ ve $[AE]$ açıortay, $[EH] \perp [AD]$, $|AB|=10$ cm, $|EH|=3$ cm olduğuna göre, Alan(ABCD) kaç	ABCD paralelkenar [DE] ve [AE] açıortay [EH] ⊥ [AD] |AB| = 10 cm |EH| = 3 cm olduğuna göre, Alan(ABCD) kaç santimetrekar	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0225_q06.png
e900b31e-1926-5674-820a-ce3f640a0ade	0.562	0.750	+0.188	v2_moderate	C	$[AB]$ çaplı yarım çember, $|AD| = |CD|$, $m(\widehat{CED}) = 52^\circ$, $m(\widehat{ABC}) = x$. Yukarıda verilenlere gö	12.  [AB] çaplı yarım çember |AD| = |CD| m(CÊD) = 52° m(ABC) = x  Yukarıda verilenlere göre, x kaç derecedir?	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0287_q06.png
ef8fcadf-81b1-5188-80c9-55c923723fb7	0.692	0.750	+0.058	v2_moderate	C	ABC üçgen, $AD \perp BC$, $|AB| = |DC|$, $|AC| = 2\sqrt{7}$ cm, $m(\widehat{ABC}) = 60^\circ$. Verilenlere göre, Alan(AB	ABC üçgen $AD \perp BC$ $|AB| = |DC|$ $|AC| = 2\sqrt{7}$ cm $m(\widehat{ABC}) = 60°$  Verilenlere göre, Alan(ABC) kaç cm	/static/crops/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası_p0154_q01.png
f3bf6938-1427-5910-8303-97160ecf7c4d	0.647	0.750	+0.103	v2_moderate	C	ABCD dikdörtgeni içerisine D merkezli çember yayı çizilmiştir. $|KC|=7$ cm, $|BC|=8$ cm. P $\in \text{AK}$ olmak üzere, 	ABCD dikdörtgeni içerisine D merkezli çember yayı çizilmiştir. |KC| = 7 cm, |BC| = 8 cm  P ∈ $\overparen{AK}$ olmak üzer	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0280_q04.png
f6dfc586-4018-5609-9989-44645891cef4	0.375	0.750	+0.375	v2_moderate	B	ABC üçgen, $|AB| = |AD|$, $|AB| = |AE|$, $m(\widehat{EDC}) = 30^\circ$, $m(\widehat{ACB}) = 48^\circ$. olduğuna göre, $m	ABC üçgen |AB| = |AD| |AB| = |AE| m(EDC) = 30° m(ACB) = 48° olduğuna göre, m(BAD) = x kaç derecedir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0046_q06.png
f8f386c4-fcd8-5ad0-b3de-86b982b6352b	0.643	0.750	+0.107	v2_moderate	D	ABC ikizkenar üçgen $|AB| = |BC|$ $|AD| = |AC|$ $m(\widehat{DAC}) = 38^ ext{o}$ $m(\widehat{ABC}) = x$ Buna göre, $x$ ka	ABC ikizkenar üçgen |AB| = |BC| |AD| = |AC| m(DÂC) = 38° m(AÂBC) = x  Buna göre, x kaç derecedir?	/static/crops/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı_p0014_q06.png
fbea4182-7ecb-5821-88a6-207a0064c110	0.714	0.750	+0.036	v2_moderate	B	Şekilde verilenlere göre, $|BE| = x$ kaç santimetredir? I. ABC üçgen II. $[AB] \parallel [AC]$ III. $[DE] \perp [AC]$ IV	ABC üçgen [AB] ⊥ [AC] [DE] ⊥ [AC] |AD| = 12 cm |EC| = 5 cm |DE| = 3 cm olduğuna göre, |BE| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0172_q02.png
fcf1e4d1-89f5-51a2-8efa-5a8eb8128b10	0.588	0.750	+0.162	v2_moderate	C	[AB] çaplı yarım çemberde, [DC] $\perp$ [AB], $|CD|=6$ br, $|BC|=3$ br. Yukarıda verilenlere göre, çemberin yarıçapı kaç	[AB] çaplı yarım çemberde [DC] ⊥ [AB] |CD| = 6 br |BC| = 3 br  Yukarıda verilenlere göre, çemberin yarıçapı kaç birimdir	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0299_q01.png
b103290e-6a9e-5274-aa79-0eb03816ea8f	0.824	0.756	-0.068	v2_moderate	B	Şekilde $O_1, O_2, O_3$ ve $O_4$ merkezli çemberlerinin yarıçapları $r_1, r_2, r_3$ ve $r_4$ arasında $r_1 > r_2 > r_3 >	9. Şekilde O₁, O₂, O₃ ve O₄ merkezli çemberlerinin yarıçapları r₁, r₂, r₃ ve r₄ arasında r₁ > r₂ > r₃ > r₄ sıralaması va	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0234_q02.png
0cb6807d-af99-5992-a381-215e2442a210	0.360	0.762	+0.402	v2_moderate	D	$ABCD$ paralelkenar, $[AC]$ köşegen, $[AK]=[BK]$. $A(4,-7)$, $B(9,10)$, $C(a,b)$, $D(2,-2)$, $L(c,d)$. Yukarıdaki verile	ABCD paralelkenar, [AC] köşegen, |AK| = |BK| A(4, 7), B(9, 10), C(a, b), D(2, -2), L(c, d) Yukarıdaki verilere göre, a +	/static/crops/Full_Matematik-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası/Full_Matematik-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası_p0307_q05.png
b9433597-0f7a-50bf-9bdd-8bfe9f3f5f46	0.667	0.762	+0.095	v2_moderate	E	Şekildeki kare dik piramitte $[TE] \perp [BC]$, $|AB|=6$ birim, $|TE|=5$ birimdir. Buna göre, piramidin hacminin yanal a	Şekildeki kare dik piramitte  [TE] ⊥ [BC] |AB| = 6 birim |TE| = 5 birim  Buna göre, piramidin hacminin yanal alanına ora	/static/crops/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı_p0222_q03.png
c1141fd9-da62-54bd-9e7f-cb03c4aafa94	0.609	0.762	+0.153	v2_moderate	B	ABCD ikizkenar yamuk $[AB] \parallel [DC]$ $|AD| = |AE| = |BF| = |BC|$, $|DE| = |FC| = 10 \text{ cm}$ $\frac{A(ABFE)}{A(	ABCD ikizkenar yamuk  [AB] // [DC]  |AD| = |AE| = |BF| = |BC|, |DE| = |FC| = 10 cm  $\frac{A(ABFE)}{A(ABCD)} = \frac{13}	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0253_q04.png
1451ab60-a3db-5de0-ba58-de59277fe377	0.412	0.765	+0.353	v2_moderate	D	ABC üçgen, $|BD| = |DC|$, $|AD| = 3$ birim, $m(\widehat{ABC}) = 40^\circ$, $m(\widehat{ACB}) = 50^\circ$. Buna göre, $|B	ABC üçgen |BD| = |DC| |AD| = 3 birim m(ABC) = 40° m(ACB) = 50°  Buna göre, |BC| kaç birimdir?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0032_q01.png
176dc54e-4942-5b86-a208-6bc188ded196	0.562	0.765	+0.203	v2_moderate	B	ABC üçgen. $[AC] \perp [BE]$, $[DK] = 2|DF|$. $|BF| = 11$ cm, $|FE| = 5$ cm, $|FK| = 13$ cm Buna göre, $A(BDF)$ kaç $\te	ABC üçgen,  [AC] ⊥ [BE], |DK| = 2|DF|  |BF| = 11 cm, |FE| = 5 cm, |FK| = 13 cm  Buna göre, A(BDF) kaç cm² dir?	/static/crops/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası_p0098_q02.png
17b2e082-3003-55be-a5d1-4f4075ced878	0.450	0.765	+0.315	v2_moderate	C	ABCDA'B'C'D' dikdörtgenler prizması. $|AB|=8$ birim, $|BC|=4$ birim. Prizmanın hacmi $64\sqrt{5}$ birimküp olduğuna göre	ABCDA'B'C'D' dikdörtgenler prizması |AB| = 8 birim |BC| = 4 birim  Prizmanın hacmi 64√5 birimküp olduğuna göre, |A'C| ka	/static/crops/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı_p0208_q04.png
18feb5ae-1c91-56a9-9163-ffd8c72020d4	0.412	0.765	+0.353	v2_moderate	D	ABC üçgen, $[ED] \parallel [BC]$, $m(\text{DBC}) = 40^\circ$, $m(\text{EAD}) = 25^\circ$, $|AE| = |ED|$ olduğuna göre, $	ABC üçgen [ED] // [BC] m(DBC) = 40° m(EAD) = 25° |AE| = |ED| olduğuna göre, m(EBD) = x kaç derecedir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0025_q01.png
1b2a3fb9-ecb6-5dba-bf1b-cdbf15806a0b	0.643	0.765	+0.122	v2_moderate	A	ABC bir üçgen, $[FD] \parallel [AE]$, $|EC| = 2|BD|$, $|FD| = 6$ br, $|GE| = 4$ br. Yukarıdaki verilere göre, $|AG|$ kaç	ABC bir üçgen, [FD] // [AE], |EC|=2.|BD|, |FD| = 6 br, |GE| = 4 br Yukarıdaki verilere göre, |AG| kaç br'dir?	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0126_q03.png
1d231bd3-c105-58f2-82e3-01624e018914	0.714	0.765	+0.051	v2_moderate	C	BAC dik üçgen $[BA] \perp [AC]$ $[AH] \perp [BC]$ $DH = 6$ cm $BD = |DC| = 8$ cm Yukarıdaki verilere göre, $|AH| = x$ ka	BAC dik üçgen [BA] ⊥ [AC] [AH] ⊥ [HD] |DH| = 6 cm |BD| = |DC| = 8 cm  Yukarıdaki verilere göre, |AH| = x kaç cm'dir?	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0029_q02.png
230834b7-39dd-5550-a8d9-444d6b35dd03	0.533	0.765	+0.232	v2_moderate	C	DBC bir üçgen. $m(\widehat{BDC}) = 30^\circ$, $|AE| = |EC|$ $|BE| = 6$ cm ve $|DC| = 4$ cm Buna göre, $A(ABC)$ kaç $\tex	DBC bir üçgen,  m(BDC) = 30°, |AE| = |EC|  |BE| = 6 cm ve |DC| = 4 cm  Buna göre, A(ABC) kaç cm² dir?	/static/crops/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası_p0098_q01.png
26f1491d-c34e-544e-aa55-2c982f4e7d15	0.579	0.765	+0.186	v2_moderate	D	Şekilde $[BA] \perp [AC]$, $[AE] \perp [BC]$, $[BE] \perp [ED]$. $|BD|=|DC|$ ve $|BE|=4$ cm dir. Yukarıdaki verilere gör	8. Şekilde [BA] ⊥ [AC], [AE] ⊥ [BC], [BE] ⊥ [ED] |BD|=|DC| ve |BE| = 4 cm dir.  Yukarıdaki verilere göre, |AB| = x kaç c	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0033_q05.png
2701ca5c-6009-52a6-8c97-63461e25c8a2	0.625	0.765	+0.140	v2_moderate	D	ABCD eşkenar dörtgen, $m(\widehat{DCB}) = 75^\circ$, $[DE] \perp [BC]$, $|DH| = 3$ cm. Yukarıda verilenlere göre, Alan(A	12.  ABCD eşkenar dörtgen m(DCB) = 75° [DE] ⊥ [BC] |DH| = 3 cm  Yukarıda verilenlere göre, Alan(ADE) kaç cm² dir?	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0200_q05.png
3415edc9-05bd-518f-a85a-a55861d06edd	0.625	0.765	+0.140	v2_moderate	E	$[BC] \perp [AB]$, $m(\widehat{DCB}) = 45^\circ$, $m(\widehat{DAB}) = 30^\circ$, $|DC| = 2|AD|$, $|BD| = 9$ br. Buna gör	[BC] ⊥ [AB] m(DCB) = 45° m(DAB) = 30° |DC| = 2|AD| |BD| = 9 br  Buna göre, |DC| – |AD| farkı kaç br'dir?	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0065_q01.png
44837e40-7a18-58ac-89a8-3af77e0d622a	0.471	0.765	+0.294	v2_moderate	B	ABC üçgen, $[DE] \perp [AC]$, $|AB| = |DC|$, $|AE| = |EC|$, $m(\widehat{ABC}) = 78^\circ$. olduğuna göre, $m(\widehat{ED	ABC üçgen [DE] ⊥ [AC] |AB| = |DC| |AE| = |CE| m(ABC) = 78°  olduğuna göre, m(EDC) = x kaç derecedir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0046_q08.png
4a0a87c3-675c-55cb-957f-793080ee35e5	0.500	0.765	+0.265	v2_moderate	C	ABC dik üçgen, EDCF eşkenar dörtgen, $[AB] \perp [AC]$, $|AB|=3$ cm, $|BC|=5$ cm olduğuna göre, $|EF|$ kaç cm'dir?	ABC dik üçgen EDCF eşkenar dörtgen [AB] ⊥ [AC] |AB| = 3 cm |BC| = 5 cm  olduğuna göre, |EF| kaç cm'dir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0123_q03.png
569e3ebe-5bd5-5413-b5c5-1507b6cbafc3	0.412	0.765	+0.353	v2_moderate	D	ABC üçgen, $[ED] \parallel [BC]$, $m(\widehat{DBC}) = 40^\circ$, $m(\widehat{EAD}) = 25^\circ$, $|AE| = |ED|$ olduğuna g	ABC üçgen [ED] // [BC] m(DBC) = 40° m(EAD) = 25° |AE| = |ED| olduğuna göre, m(EBD) = x kaç derecedir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0025_q01.png
60dec025-920e-5941-8510-7a5662594490	0.556	0.765	+0.209	v2_moderate	C	$[BE] \parallel [CD]$, $[AE] \perp [CA]$, $m(\widehat{BED}) = 135^\circ$, $|BC| = |BE| = 8$ br, $|ED| = 8$ br. Yukarıda 	[BE] // [CD], [AE] ⊥ [CA], m(BÊD) = 135° |BC| = |BE| = 6 br, |ED| = 8 br Yukarıda verilenlere göre, |AB| kaç br'dir?	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0155_q04.png
7703b020-1411-52c8-8df0-c0ade3d23dd2	0.556	0.765	+0.209	v2_moderate	C	ABCD dörtgen, $[AC] \perp [BD]$, E ve F orta noktalar, $|EF|=10$ cm, $|AC|=12$ cm. Yukarıda verilenlere göre, $[BD]$ köş	ABCD dörtgen [AC] ⊥ [BD] E ve F orta noktalar |EF| = 10 cm |AC| = 12 cm  Yukarıda verilenlere göre, [BD] köşegeninin uzu	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0170_q06.png
8562fa76-ce14-5bf6-9c43-31eaf0bf1125	0.529	0.765	+0.236	v2_moderate	B	ABC üçgen $DE \parallel BC$ $m(\widehat{ACE}) = m(\widehat{FCB})$ $m(\widehat{CBE}) = m(\widehat{FBA})$ $|CD| = 4$ birim	ABC üçgen DE // BC m(ACF) = m(FCB) m(CBF) = m(FBA) |CD| = 4 birim |AE| = 12 birim |EB| = 6 birim  Buna göre, |CB| kaç bi	/static/crops/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı_p0084_q03.png
86b56520-d68b-5a16-99db-96b90c2679e0	0.750	0.765	+0.015	v2_moderate	C	ABCD paralelkenar $[AE]$ ve $[DE]$ açıortay $[EF] \perp [AD]$ $[BH] \perp [DC]$ $|EF|=5$ cm olduğuna göre, $|BH|=x$ kaç 	ABCD paralelkenar [AE] ve [DE] açıortay [EF] ⊥ [AD] [BH] ⊥ [DC] |EF| = 5 cm olduğuna göre, |BH| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0229_q04.png
97d5e8f1-cd24-58d9-9494-612af4aed5dd	0.611	0.765	+0.154	v2_moderate	B	ABCD paralelkenar, $[EF] \perp [FC]$, $3|AE| = |EB|$, $|AD| = 6 \text{ cm}$, $A(\triangle DAE) = 4 \text{ cm}^2$. Yukarı	ABCD paralelkenar, [EF] ⊥ [FC], 3|AE| = |EB| |AD| = 6 cm, A(DAE) = 4 cm² Yukarıdaki verilere göre, |EF| = x kaç cm dir?	/static/crops/Full_Matematik-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası/Full_Matematik-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası_p0193_q05.png
9bb8f2ba-e89b-5231-b1df-90a11ced509d	0.500	0.765	+0.265	v2_moderate	B	ABC dik üçgen, DEFG ve HKLF kare, $[AB] \perp [AC]$, $|EH|=2$ cm, $|HF|=3$ cm olduğuna göre, $|BG|$ kaç cm'dir?	ABC dik üçgen DEFG ve HKLF kare [AB] ⊥ [AC] |EH| = 2 cm |HF| = 3 cm  olduğuna göre, |BG| kaç cm'dir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0121_q03.png
a304d793-49d0-5ded-84b4-069dc6abdfa9	0.750	0.765	+0.015	v2_moderate	E	ABCD paralelkenar, $[EC] \perp [RC]$, $|AF| = |FB|$, $|EF| = 17$ cm, $|EC| = 16$ cm, $|ED| = 4$ cm. Yukarıdaki verilere 	ABCD paralelkenar, $[EC] \perp [BC]$, $|AF| = |BF|$, $|EF| = 17$ cm, $|EC| = 16$ cm, $|ED| = 4$ cm  Yukarıdaki verilere 	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0188_q05.png
a3877d1b-6b70-5a7c-a368-d286f60059b6	0.611	0.765	+0.154	v2_moderate	B	ABCD yamuk, $[EF] // [DC]$, $|AF| = 8 \text{ cm}$, $|AD| = |BC|$, $|FB| = 5 \text{ cm}$, $|EC| = 1 \text{ cm}$. Yukarıda	ABCD yamuk [EF] ⊥ [DC] [AB] // [DC] |AF| = 8 cm |AD| = |BC| |FB| = 5 cm |EC| = 1 cm  olduğuna göre, |DE| = x kaç santime	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0210_q08.png
bc5f5bcf-9db1-5922-ba44-8fce993fb3a9	0.526	0.765	+0.239	v2_moderate	D	ABCD paralelkenar, $[AC]$ köşegen, $[DF]$, $|EF| = |FC| = 6 \text{ cm}$, $Alan(ADF) = Alan(BEC)$ olduğuna göre, $|DE| = 	ABCD paralelkenar [AC] köşegen [AD] ⊥ [DF] |EF| = |FC| = 6 cm  Alan(ADF) = Alan(BEC)  olduğuna göre, |DE| = x kaç cm'dir	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0304_q06.png
bf08c5e6-45cb-5b35-a8fb-f3d3ee75612c	0.600	0.765	+0.165	v2_moderate	A	ABC ikizkenar üçgen, $|AB| = |AC|$, $|BD| = 1$ cm, $|DC| = 5$ cm, $m(\widehat{ADC}) = 60^\circ$. Verilenlere göre, Alan(	ABC ikizkenar üçgen |AB| = |AC| |BD| = 1 cm |DC| = 5 cm m(ADC) = 60°  Verilenlere göre, Alan(ABD) kaç cm² dir?	/static/crops/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası_p0154_q03.png
c7211032-9ef8-555d-a4ea-a38eef0d15e0	0.556	0.765	+0.209	v2_moderate	D	ABCD paralelkenar, $[AC]$ köşegen, $[DF]$, $|EF| = |FC| = 6$ cm, Alan(ADF) = Alan(BEC) olduğuna göre, $|DE| = x$ kaç $\t	ABCD paralelkenar [AC] köşegen [AD] ⊥ [DF] |EF| = |FC| = 6 cm  Alan(ADF) = Alan(BEC)  olduğuna göre, |DE| = x kaç cm'dir	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0304_q06.png
c7ae226a-0841-5a17-9204-55f441de85f2	0.600	0.765	+0.165	v2_moderate	A	ABC üçgen, ADE ikizkenar üçgen, $|AD| = |AE|$, $m(\widehat{ABC}) = m(\widehat{CAE})$, $|BD| = 9$ cm, $|EC| = 4$ cm. Yuka	ABC üçgen, ADE ikizkenar üçgen, |AD| = |AE|, m(A͡BC) = m(C͡AE), |BD| = 9 cm, |EC| = 4 cm  Yukarıdaki verilere göre, |AD|	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0104_q06.png
cb5c2204-f72b-5533-bbcf-20c41ae892e6	0.471	0.765	+0.294	v2_moderate	D	$m(\widehat{ABC}) = 120^\circ$, $m(\widehat{DAB}) = 75^\circ$, $|AB| = |BC| = 2\sqrt{3}$ cm, $|AD| = 4\sqrt{2}$ cm. Yuka	m(ABC) = 120°, m(DAB) = 75° |AB| = |BC| = 2√3 cm, |AD| = 4√2 cm  Yukarıdaki verilere göre, |DC| = x kaç cm dir?	/static/crops/Full_Matematik-2019-2020-Geometri_Soru_Bankası/Full_Matematik-2019-2020-Geometri_Soru_Bankası_p0077_q01.png
d89054b9-c945-5095-bf03-b6d6588787a5	0.600	0.765	+0.165	v2_moderate	A	ABC üçgen, ADE ikizkenar üçgen, $|AD| = |AE|$, $m(\widehat{ABC}) = m(\widehat{CAE})$, $|BD| = 9$ cm, $|EC| = 4$ cm. Yuka	ABC üçgen, ADE ikizkenar üçgen, |AD| = |AE|, m(A͡BC) = m(C͡AE), |BD| = 9 cm, |EC| = 4 cm  Yukarıdaki verilere göre, |AD|	/static/crops/Bilgi_Sarmalı-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası_p0102_q06.png
f58ce890-47d8-5c21-8bac-f6eba748f4da	0.556	0.765	+0.209	v2_moderate	D	ABCD eşkenar dörtgen, $[AE]$ ve $[BE]$ açıortay, $|AE|=4$ cm, $|BE|=3$ cm. Yukarıdaki verilere göre eşkenar dörtgenin yü	ABCD eşkenar dörtgen [AE] ve [BE] açıortay |AE| = 4 cm |BE| = 3 cm  Yukarıdaki verilere göre eşkenar dörtgenin yüksekliğ	/static/crops/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası_p0218_q01.png
fb9a3706-d2de-5f27-9bfe-c7fbcf173f19	0.857	0.765	-0.092	v2_moderate	C	ABCD yamuk $AB \parallel DC$ $|EB| = |EC|$ $|DE| = 4\sqrt{2}$ cm $|AE| = 10$ cm $m(\widehat{AED}) = 45^\circ$ Verilenler	ABCD yamuk AB // DC |EB| = |EC| |DE| = $4\sqrt{2}$ cm |AE| = 10 cm $m(\widehat{AED}) = 45°$  Verilenlere göre, Alan(ABCD	/static/crops/Mikro_Orijinal-Tyt_Ayt-Geometri_Soru_Bankası_2/Mikro_Orijinal-Tyt_Ayt-Geometri_Soru_Bankası_2_p0199_q01.png
fd71ded1-70eb-5e96-95db-61c1b936d7d2	0.750	0.765	+0.015	v2_moderate	A	ABCD ikizkenar yamuk $[AB] \parallel [DC]$ $[AD] = [BC]$ $[DB] \perp [BC]$ $|DE| = 20$ cm $|DE| = 16$ cm olduğuna göre, 	ABCD ikizkenar yamuk [AB] // [CD] [BE] ⊥ [DC] [DB] ⊥ [BC] |DB| = 20 cm |DE| = 16 cm olduğuna göre, Çevre(ABCD) kaç cm'di	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0245_q05.png
0478e70f-1293-544a-a930-ca399a906e6c	0.680	0.769	+0.089	v2_moderate	E	Aşağıda tabanları birer kare, yan yüzleri ikizkenar yamuk olan bir kesik piramidin açınımı gösterilmiştir. $|AB|=|BC|=|C	Aşağıda tabanları birer kare, yan yüzleri ikizkenar yamuk olan bir kesik piramidin açınımı gösterilmiştir.  |AB| = |BC| 	/static/crops/Full_Matematik-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası/Full_Matematik-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası_p0285_q04.png
2cec3bcb-ea89-5767-874c-cfaac730ccf6	0.583	0.769	+0.186	v2_moderate	C	ABC bir dik üçgen, $[AB] \perp [BC]$, $B, E, F, D$ doğrusal, $|AB|=12$ cm, $|BC|=16$ cm, $|EF|=4$ cm. Yukarıdaki şekilde	ABC bir dik üçgen [AB] ⊥ [BC] B, E, F, D doğrusal |AB| = 12 cm |BC| = 16 cm |EF| = 4 cm  Yukarıdaki şekilde yeşil bölgel	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0133_q02.png
4f8208fc-0e07-5f88-acb6-08498619905b	0.357	0.769	+0.412	v2_moderate	E	ABC ve ABD birer üçgen, $DA \parallel EF \parallel CB$, $AC \cap DB = \{E\}$, $EFI = 3$ birim, $DA = 4$ birim. Buna göre	ABC ve ABD birer üçgen DA // EF // CB AC ∩ DB = {E} |EF| = 3 birim |DA| = 4 birim  Buna göre, |CB| kaç birimdir?	/static/crops/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı_p0086_q01.png
64ccf986-496a-512a-a70e-ea9c96c6dca0	0.750	0.769	+0.019	v2_moderate	B	ABCD kare $[EC] \perp [EB]$ $|EC| = 12$ cm $|EB| = 5$ cm olduğuna göre, Alan$(ABCD)$ kaç santimetrekaredir?	14. ABCD kare [EC] ⊥ [EB] |EC| = 12 cm |EB| = 5 cm  olduğuna göre, Alan(ABCD) kaç santimetrekaredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0259_q04.png
bd4a8b62-f0e1-5f2a-8c6f-b5cc0e3c1dac	0.667	0.769	+0.102	v2_moderate	C	ABCD dikdörtgen, $[DF] \perp [AE]$, $[CG] \perp [DB]$, $[AF]=[GB]$ olduğuna göre, $\frac{|DF|}{|CG|}$ kaçtır?	ABCD dikdörtgen [DF] ⊥ [AE] [CG] ⊥ [DB] |AF| = |GB| olduğuna göre, $\frac{|DF|}{|CG|}$ kaçtır?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0361_q03.png
