id,subject_area,q,oa,ob,oc,od,oe,key
c33291f8-53ec-58a4-8e0e-69aa5db189b5,MATEMATIK,"Dik koordinat düzleminde, tanım kümeleri gerçek sayılardan oluşan $f, g$ ve $h$ fonksiyonlarının grafikleri şekilde verilmiştir.
Buna göre, $x \in [-2, 2]$ olmak üzere,
$f(x) \cdot g(x) > 0$
$g(x) - h(x) < 0$
eşitsizlik sisteminin çözüm kümesi aşağıdakilerden hangisidir?","$(-2, -1)$","$(-1, 0)$","$(1, 2)$","$(-2, -1) \cup (1, 2)$","$(-1, 0) \cup (1, 2)$",D
2a7e3263-7274-58c8-b360-73cafd9e59dc,MATEMATIK,"$f$ ve $g$ fonksiyonları için; $\\bullet \\int f(x) dx = f(x)+c$ $\\bullet \\int (f \\cdot g)(x) dx = (5x-2) \\cdot f(x)+c$ olduğuna göre, $g(a)+g'(a)=3$ koşulunu sağlayan $a$ gerçel sayısı kaçtır?",-2,-1,0,2,3,E
412efd6b-d53b-5eb8-97b7-b6c272783a97,MATEMATIK,"$\{a_n\} = \left( (-1)^{n-1} \cdot (a-2) + n^2(b+1) + \frac{20-b}{n+2} \right)$ olmak üzere, $\{a_n\}$ dizisi sabit dizi olduğuna göre, $a_{2023}$ kaçtır?",1,2,3,4,5,E
5cc1a39b-43f8-56de-947a-a326e7f7d561,MATEMATIK,"$a$ ve $b$ gerçel sayılar olmak üzere, dik koordinat düzleminde $y = ax^2 + bx$ parabolü üzerinde bulunan $(1, 2)$ noktasındaki teğet doğrusu $y$-eksenini $(0, 1)$ noktasında kesmektedir. Buna göre, $a \cdot b$ çarpımı kaçtır?",-3,-2,-1,2,4,A
5521acb7-4317-557a-b33f-70732ff76e82,MATEMATIK,"Çalışma hızları daima sabit olan Ahmet, Barış ve Cemil bir günde sırasıyla $9 \text{ m}^2$, $10 \text{ m}^2$ ve $x \text{ m}^2$ fayans döşemektedir. Bu üç kişi bir işi birlikte yaptıklarında işin %36'sını Ahmet yapmaktadır. Buna göre, Ahmet ile Cemil'in birlikte 5 saatte yaptığı bir işi Barış tek başına kaç saatte yapabilir?","7,5",9,10,12,15,C
ffebe210-e0f0-5495-bd01-6829e23e4dc6,MATEMATIK,"İkinci dereceden bir $P(x)$ polinomu için $P(3)=P(5)=0$ olduğuna göre, $\frac{P(2)}{P(4)}$ ifadesinin değeri kaçtır?",-3,-2,-1,2,3,E
630ff519-64e5-5b87-b434-738d3551ea59,MATEMATIK,"$a=0,\overline{321}$, $b=0,\overline{32}$, $c=0,\overline{321}$ olduğuna göre, aşağıdakilerden hangisi doğrudur?",$a<b<c$,$b<a<c$,$b<c<a$,$c<b<a$,$c<a<b$,A
4f31bdc7-5d7f-53c6-b5eb-7f1d4e774072,MATEMATIK,$P(x) = x^3 + 2x + 5$ polinomunun $(x-2)$ ile bölümünden kalan kaçtır?,3,9,11,17,19,D
13d05e75-db90-5778-8ad4-6f84aa596ded,MATEMATIK,Arka arkaya atılan 8 madeni parada 5 tura ve 3 yazı kaç farklı şekilde gelebilir?,112,72,56,48,36,C
81cd62fa-9e15-5a07-8698-bc2cdc9f122c,MATEMATIK,$\sqrt{3} \cdot sinx - cosx = 0$ denkleminin köklerinden biri aşağıdakilerden hangisidir?,$\frac{\pi}{18}$,$\frac{\pi}{12}$,$\frac{\pi}{6}$,$\frac{\pi}{3}$,$\frac{\pi}{2}$,C
6c282939-32bc-5123-aa42-822a8275a4d6,MATEMATIK,"24 ayar saf altın ile 14 ayar altının karışımından 22 ayar bilezik üretmek isteyen bir altın üreticisi, 16 gram saf altın ile kaç gram 14 ayar altın karıştırmalıdır?",4,5,6,7,8,A
b9e9acfa-1f6c-506a-bf95-5acf70a348c8,MATEMATIK,"Zeynep Hanım, her ay aylık geliri olan 4.000 TL'nin $\frac{5}{8}$'ini aylık giderlerine harcıyor. Geriye kalan parasının $\frac{1}{3}$'ünü tatile ayırıyor. Buna göre, Zeynep Hanım kaç ayda değeri 2500 TL olan bir tatil için gerekli parayı biriktirebilir?",3,4,5,6,7,A
b115207c-5a72-5ba5-9731-724c9d0448ee,MATEMATIK,"Gerçek sayılarda tanımlı $f$ ve $g$ fonksiyonları için $f$ fonksiyonu daima artan, $g$ fonksiyonu daima azalan olduğuna göre, I. $(f-g)(x)$ fonksiyonu azalandır. II. $f(2) - g(2) = 0$. III. $f$ ve $g$ fonksiyonları bire birdir. ifadelerinden hangileri daima doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,I ve III,C
8b59f824-05d4-58bc-bd89-2b307847618f,MATEMATIK,"$a = (2-\sqrt{3})^{4!}$ ve $b = (2+\sqrt{3})^{4!}$ olduğuna göre, $\log_{2\sqrt{3}}a + \log_{2\sqrt{3}}b$ toplamının değeri kaçtır?",$-\sqrt{2}$,-1,1,$\sqrt{2}$,$2+1$,C
5a9fde23-f6e7-5cde-a69d-b35c4e82d49b,SOSYAL,"Filozof, varlığı tanımlarken duyu verileriyle yetinmez. Duyu verilerinin arka planını ele alarak gerçeklik alanlarını da sorgular. Böylece bilim insanının deneyle yetinen savrına karşı filozof, varlığın görünen ve görünmeyen tüm yönlerini irdeler. Çünkü felsefe, insana ve doğaya dair her konu ile ilgilenmektedir. Bu parçaya göre varlığa yaklaşım biçimi açısından filozofu bilim insanından ayıran özellik aşağıdakilerden hangisidir?",Sezgilere dayanması,Bütünsel olması,Duyulara dayanması,Öznel olması,Deneysel olması,B
58044c42-3230-558c-bd88-26d4c5eff0d3,SOSYAL,"I. Her meridyen için zaman farklıdır.
II. Bu meridyenin $7^{\circ}$ doğusu ve $7^{\circ}$ batısından geçen iki meridyen arasında kalan tüm noktalarda Greenwich yerel zamanı kullanılmaya başlandı.
III. Bu güçlükleri ortadan kaldırmak için belirli bölgelerde aynı saatin kullanılması fikri uluslararası düzeyde kabul gördü.
IV. Söz konusu duruma bağlı olarak Greenwich'ten geçen meridyen, başlangıç (sıfır) meridyeni olarak seçildi.
V. Dolayısıyla farklı meridyenlerce farklı zamanların kullanılması günlük hayatta önemli güçlükler doğurur.

Yukarıdaki numaralanmış cümleler anlamlı bir bütün oluşturacak biçimde sıralandığında hangisi son cümle olur?",I,II,III,IV,V,B
97e4a286-aa47-5122-9792-34f1651c95e8,SOSYAL,"Felsefe, kendine dönük düşünmedir. Felsefe yapan zihin herhangi bir nesneyi düşünürken aynı zamanda nesneye ilişkin düşüncesi hakkında da düşünür. O zaman felsefeye düşünme hakkında düşünme denebilir. Bu parçada felsefenin aşağıdaki hangi özelliğinden söz edilmektedir?",Eleştirel olma,Refleksif olma,Öznel olma,Tutarlı olma,Sistemli olma,B
d99eb469-a3e9-548b-8272-d29439d2a3eb,SOSYAL,"Mavinin tüm tonları çok iyi bilip yalnızca bir tonunu hayatı boyunca hiç görmemiş bir kişi düşünelim. Bu kişinin önüne o görmediği ton hariç, mavinin gözün algılayabileceği tüm tonlarını en koyusundan en açığına kadar koyduğumuzda bu kişi o tonun olmadığı yerde bir boşluk hissedecek ve ona yan yana duran tüm renk tonları arasında, aralarındaki farklılıklardan daha büyük bir farklılık olduğunu algılayacaktır. Muhtemelen mavinin bu tonu, ona hiçbir zaman duyuları yoluyla iletilmese de o, bu tonun tasarımını kendi kendine oluşturabilecektir.
Bu parça aşağıdaki görüşlerden hangisine yönelik bir eleştiri olabilir?","Bilgi deneyimle elde edilir, aklın doğuştan gelen ilkeleriyle edinilir.",İnsanın tüm bilgisi dış dünyadan doğrudan edinilen izlenimlerle oluşur.,"İnsan, aklında bulunan formlara göre dış dünyayı algılayıp bilgi edinir.",Bilgilerin tamamı önceden zihinde bulunan fikirlerin anımsanmasıdır.,Bilgi akıldaki kavramların zihin tarafından işlenmesiyle oluşur.,B
f649d7c8-79b6-5253-a9fb-1b4e0e4d2079,SOSYAL,Bilimler kendi alanları içerisindeki konular yönünden incelerken felsefe evren hakkında tümel bir açıklama yapmak ister. Buna ulaşmak için de felsefe bilimlerin belirli ve sınırlı varlık alanlarını bir varlık bütünlüğü hâlinde birleştirmek ve tümel bir evren görüşü ortaya koymak ister. Bu parçada felsefenin hangi özelliğinden bahsedilmektedir?,Kendi içinde tutarlı olması,Birikimli olarak ilerlemesi,Öznel bilgi olması,Varlığı bütün olarak ele alması,Kesin sonuçlar içermemesi,D
443e8de4-c21f-5936-849d-0be27a6b0001,SOSYAL,"I. Tümdengelimli akıl yürütmelerin sonucunda elde edilmiş bilgilerdir.
II. Süje - obje ilişkisi; duyulara, algılara, izlenimlere dayalıdır.
III. Bir bilginin doğruluğu, yaşamda karşılaştığımız problemleri çözme gücüne bağlıdır.
IV. Doğuştan gelen herhangi bir bilgi ya da fikir yoktur, tüm bilgiler sonradan yaşam içinde kazanılır.
V. Hiçbir bilginin genelgeçerliği yoktur, bütün bilgilerin doğruluk değeri sınırlıdır.
Yukarıdakilerden hangileri empirizmin bilgi görüşüne uygundur?","I, II ve III","II, III ve IV","III, IV ve V","I, III ve V",II ve IV,E
ed741b7d-f966-5238-ab59-224ef0aa2b0e,SOSYAL,"İnsan; kendini, insanı, doğayı, evreni, toplumu bilmek ister; bu şeyleri akıl yoluyla anlamaya çalışır. Bunları anlamak amacıyla çeşitli sorular ortaya atar. Bir şey gerçekten bilinebilir mi? Eğer bilinebilirse neler bilinebilir? Bilinenlerin bilindiğinden nasıl emin olunabilir? Buna benzer sorular felsefenin odağını oluşturur. Bu parçaya göre aşağıdakilerden hangisi felsefi soru niteliğinde değildir?",Varlığın özü nedir?,Bilgilerimizin kaynağı nedir?,Yaşamın amacı nedir?,Erdemli yaşamın nedir?,Büyüme nasıl gerçekleşir?,E
c28b6d78-55ef-5a80-a218-d2f6d3752bcb,SOSYAL,"İnsan, evreni ve yaşamın anlamını sorgulama ihtiyacı duyar. Aristoteles de bunu şöyle ifade eder: ""Bütün insanlar doğaları gereği bilmek ister."" Felsefi sorgulama sayesinde insan kendi üzerine düşünür ve böylece yaşamını anlamlandırır. Bu parçaya göre felsefe aşağıdaki soruların hangisine cevap arar?",İnsan yaşamının amacı nedir?,Ortalama yaşam süresi nedir?,İnsan yaşamını uzatmanın yolları nelerdir?,İnsan yaşamında karşılaşılan güçlükler nelerdir?,Canlı varlıkların özellikleri nelerdir?,A
745f3b98-e936-5ec6-b8ef-8bab42488279,SOSYAL,"Bir ölüm olayı kaza, intihar, cinayet, ecel gibi çok farklı şekillerde yorumlanabilir. Ya da bir canlının deneylerde kobay olarak kullanılması bazı kişilerce, doğru kabul edilirken bazıları tarafından yanlış olarak değerlendirilmektedir. Peki bu durumda hangisi doğru, hangisi yanlıştır? Aynı şey bazen doğru bazen yanlış kabul edilmektedir. Bunlar gibi geçmişte yanılmaz doğrular olarak benimsenen birçok bilgi, bugün yanlış olarak kabul edilmekte, sanırım bugünüm doğruların da yarın yanlış olduğu söylenecektir. İşte bu durum felsefe tarihinde, bilginin doğruluğundan kuşku duyan, her türlü bilgiye kuşkuyla bakan filozofların ortaya çıkmasına yol açmıştır.
Bu parça aşağıdaki yaklaşımların hangisiyle ilişkilendirilebilir?","Doğru bilginin, yalnızca duyu deneyimleriyle elde edileceğini ileri süren empirizm",Kendisinden kuşku duyulmayacak bilgiye ancak akılla ulaşılabileceğini savunan rasyonalizm,Bilginin oluşumunda hem aklın hem de deneyin gerekliliğini söyleyen kritisizm,Gerçekliğin ne olduğunu bilmenin imkânsız olduğunu iddia eden septisizm,Yalnızca bilimsel yöntemlerle elde edilen bilgiye güven duyan pozitivizm,D
cafbf002-2532-5155-b3dd-1f8529678a92,SOSYAL,"Felsefe; din, efsane ve törelerin eleştirisi ile başlamıştır. İnsanın yaşama anlamı, evrenin yapısı ve yazgısı üzerinde düşünmesi felsefeye her zaman öncülük etmiştir. Felsefe insanın bilinçli düşünmesinin ürünü olarak her şeyi eleştirici bir bakışla ele alır; böylelikle felsefede her şeyden kuşku duyulur. Bu parçaya dayanarak aşağıdaki yargılardan hangisine ulaşılabilir?",Felsefede toplumsal inanç ve yaşam biçimlerini sorgulayıcı yaklaşım etkilidir.,İnsanların inançlarını sorgulaması felsefeye zarar vermiştir.,Filozofça eleştirici niteliğinden zaman zaman sıyrılır.,İnsanlar bilinçsiz olarak felsefe yapmışlardır.,"Felsefenin farklı alanları sorgulaması, konusunu sınırlandırmıştır.",A
6e6bb690-e420-5fe7-ad32-60173d3201e6,SOSYAL,"Genel olarak ifade edilirse coğrafya, insan ile mekân arasındaki münasebetin araştırılmasıdır. Bu bağlamda söz konusu ilişkiyi temel bir biçimde görebileceğimiz yeryüzü, bir tür toplumsal yapı olarak adlandırılır. İnsanların yeryüzünde biyolojik varlığını devam ettirmek amacıyla gerçekleştirdiği temel faaliyetler içerisinde yeme içmenin yanı sıra barınma yani yerleşme etkinliği de bulunur. Yerleşme faaliyeti, insanların her türlü ihtiyaçlarını giderebilecekleri mekânı yaratma çabalarının bir ifade eder. Yerleşilen bölgeler, rastgele seçilen alanlar olmayıp gerek doğal gerekse de beşeri ihtiyaçlar doğrultusunda belirlenmiştir. Buna bağlı olarak yer seçimi yapan insanoğlu, çeşitli mekânları birtakım hamleler yapmış ve buraları sulandırmıştır. Bu bağlamda açıklanırsa, insanın en eski eylemlerinden biri olup yaşadığı coğrafyayı diğerlerinden ayırt etmek için kullandığı bir olgudur.

Bu parçadan aşağıdakilerin hangisine ulaşılabilir?","Yer adlarının insan-mekân ilişkisini somutlaştırması, bazı araştırmalara konu olmuştur.","İnsanlar, bulundukları bölgenin yer adlarını o coğrafyaya uygun olacak biçimde belirlemiştir.","Bir bölgeye yerleşme faaliyeti içerisinde olan insanoğlu, yaşam alanı içerisindeki en aktif varlık konumundadır.","İnsanın yaşadığı yer ile ilişkisi, coğrafyanın inceleme alanına girmektedir.","İnsanlar, yeme, içme ve barınma gibi ihtiyaçlarını giderdikten sonra daha iyi bir yaşam alanı bulma arayışına girer.",D
00ef3d42-9db4-54fa-b6d3-9f25b9ed0ecb,SOSYAL,"Kur'an-ı Kerim ayetlerinin anlamlarını açıklamaya, hükümlerini ve bu hükümlerin dayandığı gerekçeleri açığa çıkarmaya ve ayetleri belirli bir yöntem çerçevesinde yorumlamaya yarayan ilim dalıdır.
Bu parçada tanımlanan ilim dalı aşağıdakilerden hangisi-dir?",Siyer,Tefsir,Kelam,Hadis,Fıkıh,B
99010386-5cc6-5d9e-9067-0e9967747615,TARIH,"Filistin meselesinin çözümü için 1991 ve 1993 tarihlerinde;
I. Londra,
II. Oslo,
III. Madrid
şehirlerinden hangilerinde Filistin ve İsrail devlet adamları çeşitli görüşmeler yapmıştır?",Yalnız I,Yalnız II,I ve II,I ve III,II ve III,E
94a284bf-927d-59d2-85b9-4f55fec7d0cc,TARIH,"XVI. yüzyılda Osmanlı donanması en güçlü devrini yaşadı ve Akdeniz bir Türk gölü hâline geldi.
Bu iddiayı dile getiren bir araştırmacının aşağıdakilerden hangisini kanıt olarak göstermesi beklenmez?",Preveze Savaşı,Kıbrıs'ın fethi,Girit'in fethi,Rodos'un fethi,Cerbe Savaşı,C
ef293182-1933-5719-b504-58ec2b2d2b5a,TARIH,Balkan devletleri ve Avrupa'nın II. Viyana Bozgunu'na kadar savunmaya geçtiği savaş aşağıdakilerden hangisidir?,I. Kosova,Varna Savaşı,II. Kosova,Niğbolu,Sazlıdere,D
7cd219c8-1723-5350-afd6-1da338e78982,TARIH,"Batılı tüccarların Osmanlı topraklarındaki ticari faaliyetlerini XVIII. yüzyıllarından itibaren artırdıkları görülmektedir. Bu dönemde Hollanda ve İngiltere gibi sömürge sahibi Avrupa devletleri başta olmak üzere, Avusturya, Rusya, Orta ve Doğu Avrupa devletlerinin Osmanlı dış ticaretindeki payı belirgin bir şekilde artış göstermektedir.
Bu bilgilerden hareketle aşağıdakilerden hangisi söylenemez?",Avrupa'nın öncü sömürgeci devletleri İngiltere ve Hollanda olmuştur.,XVIII. yüzyılda Avrupa devletleri sömürgecilik faaliyetleri ile uğraşmışlardır.,XVIII. yüzyılda Osmanlı Devleti ekonomik yapısında ihracat ön plana çıkmıştır.,Osmanlı Devleti'nin yerli tüccarları XVIII. yüzyıldan itibaren eski gücünü kaybetmeye başlamıştır.,1700'lü yıllardan itibaren Avrupa devletleri Osmanlı Devleti'nin dış ticaretinde etkin rol oynamışlardır.,C
a4632ebb-04d4-50ab-b157-02568c9b51ef,TARIH,"II. Dünya Savaşı sırasında Fransa'nın, Alman işgali dayanamayıp ateşkes ilan etmesiyle barış müzakereleri başlamıştır. Bu kararlar Almanya'nın Fransa'ya, I. siyasal, II. kültürel, III. ekonomik alanlardan hangilerinde üstünlük sağladığının doğru- dan kanıtıdır?",Yalnız I,Yalnız II,I ve II,II ve III,I ve III,E
75fa6b7c-e700-5a38-864d-602b4c382c2d,TARIH,Türkiye'de aşağıdakilerden hangisiyle evlenme ve boşanma devlet kontrolüne alınarak aile kurumuna resmiyet kazandırılmıştır?,Ceza Kanunu'nun kabul edilmesi,Lozan Barış Antlaşması'nın imzalanması,Medeni Kanun'un kabul edilmesi,Ticaret hukukunun oluşturulması,Cumhuriyetin ilan edilmesi,C
10eefbcb-aaa1-52c5-a606-3c0b6adb1805,TARIH,"Osmanlı Devleti'nde üretilen ürünlerin öncelikle üretilen yerde veya o bölgeye yakın yerlerde tüketilmesine önem verilmiştir. Padişahlar, zaman zaman tarımsal ürünlerin ihracatını yasaklayan fermanlar yayımlamışlardır. Bu bilgiden hareketle Osmanlı Devleti'nin izlediği ekonomi politikası aşağıdakilerden hangisidir?",Kapitalizm,Merkantilizm,İaşecilik,Yed-i Vahit,Çifthane,C
1fe4d140-cd9d-5d32-8b6b-ca04c2b74d3d,TARIH,"Emeviler Dönemi'nde yaşanan mücadelelerden dolayı Türkler uzun süre direndikten sonra, ancak X. yüzyılda topluca İslamiyet'i kabul etmişlerdir.
Türklerin İslamiyet'i kabul etmesinde;
I. Abbasilerin mevali politikasını terk etmesi,
II. Müslüman tacirlerin ticari güvenlikleri,
III. Türk töresi ile İslamiyet'in esaslarının çelişmemesi
durumlarından hangilerinin etkili olduğu söylenebilir?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",E
815087ff-c9f6-5a33-a3db-8285f880df7a,TARIH,"Boyluktan devlete geçiş sürecinde gerçekleştirilen örgütlenme çalışmalarının ilgili olduğu padişah dönemlerinin doğru bir sıralamayla verilmesi gerekmektedir.
Bu sıralama aşağıdakilerden hangisinde doğru olarak verilmiştir?",Orhan Bey I. Murad II. Murad I. Bayezid,I. Mehmed I. Murad II. Murad Orhan Bey,I. Murad I. Mehmed I. Bayezid Orhan Bey,I. Murad II. Murad I. Mehmed I. Bayezid,Orhan Bey I. Murad I. Mehmed I. Bayezid,A
758448ff-7c69-59a4-b459-f6fd2152fc4a,TARIH,"• Türkiye, İngiltere ile imzaladığı antlaşmaya göre Musul'u İngiltere'nin mandası altında bırakmıştır.
• Türkiye, 25 yıllık süreyle Irak'ın petrol gelirlerinden %10'luk pay alabilecektir.
Bu bilgiler aşağıdaki hangi antlaşma ile ilgilidir?",Ankara Antlaşması,Lozan Antlaşması,Berlin Antlaşması,Londra Antlaşması,Edirne Antlaşması,A
598416a2-6e90-57b2-ae9d-59ac7fb51226,TARIH,"Osmanlı tarihinde Yıldırım Bayezid'in Ankara mağlubiyeti ile başlayan ve Yıldırım Bayezid'in oğulları arasında taht kavgaları ile geçen belirsizlik dönemi ""Fetret Devri"" olarak adlandırılmıştır. Yıldırım Bayezid'in oğullarından Süleyman Çelebi, Rumeli'deki Osmanlı topraklarında hükümdarlığını ilan ederken Çelebi Mehmet Tokat ve Amasya havalisini ele geçirmiş ve burada hâkimiyetini kurmuştur. İsa Çelebi ise Bursa'da hüküm sürmüştür. Bu parçadaki verilen bilgiye göre; I. Osmanlı'da merkezi otorite zayıflamıştır. II. Osmanlı ordusu merkezde toplanmıştır. III. Fetret Devri, Varna Savaşı sonrası yaşanmıştır. yargılarından hangilerinin doğru olduğu söylenebilir?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",A
eeafeb61-ef0e-5fa0-b9cf-7bf87c5de921,TARIH,"Asya'dan Avrupa'ya göç eden Türk toplulukları, buralarda tutunamamış, başka kültürlerin etkisi altında kalarak kısa zamanda kimliklerini yitirmişler ve zamanla bölgede bulunan diğer topluluklar arasında kaynaşarak eriyip gitmişlerdir.
Buna göre, Türkler ile ilgili aşağıdakilerden hangisi söylenebilir?",Avrupa'da siyasi birlik kuramamış ve varlıklarını koruyamamışlardır.,Merkezi otoriteleri güçlüdür.,Hoşgörülü politika izlemişlerdir.,Mimaride gelişmişlerdir.,İslamiyet'i benimsemişlerdir.,A
9c850645-0475-5abe-b32f-59a7a05dc2e5,TARIH,"I. II. Mahmut'un yayımladığı bir fermanla müsadere ge-
leneğinin kaldırılması
II. Tanzimat Fermanı ile bütün Osmanlı vatandaşlarının
can ve mal güvenliğinin devlet güvencesine alınması
III. 1858 Arazi Kanunnamesi ile kişilere toprağın tapu
hakkının verilmesi
Yukarıdakilerden hangileri, Osmanlı Devleti'nde temel
hak ve özgürlüklerin genişletildiğinin göstergesidir?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",E
7e6418e3-74f7-543f-a5ea-2c5d64c9d74f,TARIH,Aşağıdakilerden hangisi tarih biliminin özellikleri arasında yer almaz?,Tarih sosyal bir bilimdir.,Tarihi olaylarda yer ve zaman önemlidir.,Tarihi olaylar sebep - sonuç ilişkisi içinde değerlendirilir.,Tarihi olaylar tek nedene bağlanır.,Tarihin temel yasaları ve kuralları yoktur.,D
f1f74884-c24c-5499-a844-946f05fb321f,TARIH,"II. Dünya Savaşı'nın çıkmasında, I. İtalya, II. Yunanistan, III. Almanya devletlerinden hangilerinin izlediği politikalar etkili olmuştur?",Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III",D
5803593c-8fda-5b9f-8dee-610016392c44,TARIH,"""Millî sınırlar içinde vatan bir bütündür, parçalanamaz."" ifadesi, Atatürk ilkelerinden hangisi ile ilgilidir?",Cumhuriyetçilik,İnkılapçılık,Milliyetçilik,Halkçılık,Laiklik,C
b70b9887-0f62-5466-9746-33bb437422f9,TARIH,1960'ta kurulan ve petrol fiyatlarının tespit edilmesi ve ortak sorunları birlikte çözmeyi amaçlayan kuruluş aşağıdakilerden hangisidir?,BDT,KEİ,OPEC,ASEAN,SEATO,C
ecfe0edc-48d8-539f-b274-0501abdccbac,TARIH,"Oğuzlar arasında İslamiyet ancak XI. yüzyılda hâkim bir din hâline gelebilmiştir. Oğuz boylarından Müslümanlığı kabul edenleri, etmeyenlerden ayırmak için onlara Türkmen adı verilmiştir. XIII. yüzyıl başlarından itibaren artık Türkmen tabiri hor yerini Oğuz'un yerini almıştır. Bu durum aşağıdakilerden hangisinin kanıtı olarak gösterilebilir?",İslamiyet'in Orta Asya'da yayılmadığının,Oğuzların büyük bölümünün iki yüz yıl içinde Müslüman olduklarının,Moğol baskısının Oğuzların Anadolu'ya göç etmesinde etkili olduğunun,Abbasi halifelerinin Oğuz boylarını hâkimiyet altına aldıklarının,"Oğuzların, Türkler içerisinde en kalabalık Türk topluluğu olduklarının",B
4ce55253-740b-51b9-a7c7-0d4efc7c8cee,TARIH,"XX. yüzyıl başlarında görülen bu idare anlayışında devletin en üst kademelerindeki görevlilerin aynı zamanda asker olmasına dikkat edilmiştir.
Bu tarz yönetim anlayışına ne ad verilmiştir?",Merkantilizm,Komünizm,Militarizm,Anarşizm,Faşizm,C
bfdeaf76-5b97-5466-9fee-4d5ed369e494,TARIH,"Cengiz Han'ın torunlarından Hülagü Han tarafından başkent Tebriz olmak üzere İran'da kurulan İlhanlı Devleti, Bağdat'ı ele geçirerek Abbasi Devleti'ne son vermiş, Suriye ve Filistin'e yönelmiş Memlüklere yenilince Anadolu'ya yönelerek Türkiye Selçuklu Devleti ile Kösedağ Savaşı'nı yapmıştır. Kösedağ Savaşı'ndan sonra Anadolu Moğolların denetimi altına girmiştir ve Türkiye Selçuklu Devleti'nin zayıflamasını fırsat bilen beylikler tek tek bağımsızlığını ilan etmiştir.
Bu bilgilere göre;
I. Halifelik, İlhanlı Devleti tarafından ortadan kaldırılmıştır.
II. İran'da kurulan İlhanlı Devleti Afrika kıtasına doğru yayılma politikası izlemiştir.
III. Memlüklerin Moğolları yenmesi Moğolların Anadolu'ya dönük yayılma alanı oluşturmalarında etkili olmuştur.
IV. Moğolların Anadolu'yu denetimi altına alması Türkiye Selçuklu Devleti'nin etkinliğinin azalmasında etkili olmuştur.
V. Anadolu'da siyasal birlik zedelenmiştir.
yargılarından hangilerine ulaşılamaz?",I,II,III,IV,V,B
